Trial_Number,Sampler,Objective_Value,datetime_start,datetime_complete,Duration,SVM_C,Classifier,Entropy_Delay,Denoiser,EMD_Threshold,Feature,HFD_Kmax,KNN_Metric,KNN_Neighbors,MLP_Learning_Rate,LR_C,MLP_Units,Entropy_Order,PCA_param,RF_MinSamplesSplit,RF_Estimators,SVM_Kernel,WPD_Threshold,WPD_Wavelet,Cache_Size,Classification_Time,SignalProcessing_Time,HPOptimization_Time,State,Random_Seed
90,CMAES,0.218412107,24:53.5,26:51.4,0 days 00:01:57.849367,,RF,,WPD,,STAT,,,,,,,,0.9,810,162,,0.95,coif1,,,113.6,,PRUNED,1
91,CMAES,0.78272,26:51.4,29:22.3,0 days 00:02:30.955392,,KNN,,EMD,0.5,WAVE,,minkowski,9,,,,,1,,,,,,67385.94,3.1,147.57,0.046109457,COMPLETE,1
92,CMAES,0.136453076,29:22.4,31:43.0,0 days 00:02:20.690828,,MLP,6,EMD,0.05,ENT,,,,0.001212705,,1,3,0.95,,,,,,,,137.25,,PRUNED,1
93,CMAES,0.405563346,31:43.1,32:13.9,0 days 00:00:30.826383,,MLP,,EMD,0.4,STAT,,,,0.020800382,,178,,1,,,,,,,,0.64,,PRUNED,1
94,CMAES,0.339293083,32:13.9,35:05.9,0 days 00:02:52.019272,,MLP,2,NONE,,ENT,,,,0.050089162,,205,7,0.8,,,,,,,,159.82,,PRUNED,1
95,CMAES,0.4080375,35:05.9,35:08.6,0 days 00:00:02.648947,0.489753425,SVM,,WPD,,COV,,,,,,,,0.65,,,linear,0.4,db4,,,1.28,,PRUNED,1
96,CMAES,0.246788691,35:08.6,35:10.9,0 days 00:00:02.293949,,RF,,EMD,0.1,STAT,,,,,,,,0.9,610,32,,,,,,0.92,,PRUNED,1
97,CMAES,0.045720737,35:10.9,36:03.7,0 days 00:00:52.794764,,MLP,,NONE,,FRAC,7,,,0.06570767,,25,,0.6,,,,,,,,51.25,,PRUNED,1
98,CMAES,0.577364866,36:03.7,36:05.6,0 days 00:00:01.878647,,RF,,EMD,0.5,WAVE,,,,,,,,0.8,510,72,,,,,,0.64,,PRUNED,1
99,CMAES,0.278938715,36:05.6,36:11.4,0 days 00:00:05.837905,,RF,,EMD,0.45,STAT,,,,,,,,0.95,710,182,,,,,,0.6,,PRUNED,1
100,CMAES,0.510367051,36:11.5,38:38.9,0 days 00:02:27.451512,,RF,,WPD,,COV,,,,,,,,0.6,910,132,,0.45,db6,,,143.17,,PRUNED,1
101,CMAES,0.266572663,38:38.9,38:40.1,0 days 00:00:01.166533,,LR,,EMD,0.5,WAVE,,,,,0.704029098,,,0.95,,,,,,,,0.73,,PRUNED,1
102,CMAES,0.441784672,38:40.1,38:41.6,0 days 00:00:01.466105,,LR,,NONE,,COV,,,,,0.619430226,,,0.65,,,,,,,,1.04,,PRUNED,1
103,CMAES,0.70877,38:41.6,38:54.5,0 days 00:00:12.907477,,RF,,EMD,0.3,WAVE,,,,,,,,0.95,210,202,,,,68374.09,11.96,0.79,0.048769493,COMPLETE,1
104,CMAES,0.003094579,38:54.5,42:05.6,0 days 00:03:11.059666,0.000181898,SVM,3,WPD,,ENT,,,,,,,5,0.85,,,sigmoid,1,sym9,,,183.03,,PRUNED,1
105,CMAES,0.014738801,42:05.6,45:13.7,0 days 00:03:08.113655,0.017279879,SVM,,WPD,,WAVE,,,,,,,,0.9,,,rbf,0.3,db6,,,181.84,,PRUNED,1
106,CMAES,0.307490687,45:13.7,47:39.3,0 days 00:02:25.646914,,KNN,15,NONE,,ENT,,manhattan,18,,,,7,0.8,,,,,,,,144.63,,PRUNED,1
107,CMAES,0.140113517,47:39.4,47:39.9,0 days 00:00:00.491173,0.000140489,SVM,15,NONE,,ENT,,,,,,,7,0.65,,,linear,,,,,0.26,,PRUNED,1
108,CMAES,0.455474631,47:39.9,48:32.7,0 days 00:00:52.806011,,RF,,NONE,,FRAC,3,,,,,,,0.9,110,72,,,,,,50.92,,PRUNED,1
109,CMAES,0.275621131,48:32.7,51:12.6,0 days 00:02:39.928217,,MLP,,WPD,,WAVE,,,,0.001881101,,106,,0.55,,,,0.55,db4,,,147.68,,PRUNED,1
110,CMAES,0.503776464,51:12.7,54:21.1,0 days 00:03:08.398868,,MLP,,WPD,,WAVE,,,,0.021357666,,129,,0.65,,,,0.75,db4,,,181.86,,PRUNED,1
111,CMAES,0.185128667,54:21.1,54:27.2,0 days 00:00:06.135022,,MLP,,EMD,0.85,STAT,,,,0.009181038,,2,,0.9,,,,,,,,0.58,,PRUNED,1
112,CMAES,0.329186569,54:27.2,55:23.2,0 days 00:00:56.011223,,MLP,,NONE,,FRAC,5,,,0.0293661,,25,,0.7,,,,,,,,52.25,,PRUNED,1
113,CMAES,0.73507,55:23.2,55:27.8,0 days 00:00:04.593457,,KNN,,NONE,,COV,,minkowski,13,,,,,0.8,,,,,,70460.98,2.98,1.33,0.03810955,COMPLETE,1
114,CMAES,0.79525,55:27.8,55:32.9,0 days 00:00:05.053531,,KNN,,NONE,,COV,,minkowski,3,,,,,0.9,,,,,,70637.15,3.56,1.16,0.036295185,COMPLETE,1
115,CMAES,0.463214634,55:32.9,57:03.5,0 days 00:01:30.560314,,RF,,WPD,,FRAC,12,,,,,,,0.9,310,172,,0.5,db6,,,87.65,,PRUNED,1
116,CMAES,0.090021194,57:03.5,57:04.3,0 days 00:00:00.829251,1.27610034,SVM,,NONE,,WAVE,,,,,,,,0.75,,,linear,,,,,0.68,,PRUNED,1
117,CMAES,0.005394114,57:04.3,00:09.0,0 days 00:03:04.678180,0.00262976,SVM,13,WPD,,ENT,,,,,,,6,0.55,,,sigmoid,0.4,coif1,,,177.82,,PRUNED,1
118,CMAES,0.311340271,00:09.0,02:33.5,0 days 00:02:24.454070,,RF,4,NONE,,ENT,,,,,,,4,0.65,310,112,,,,,,142.51,,PRUNED,1
119,CMAES,0.579189905,02:33.5,02:40.5,0 days 00:00:06.955198,,MLP,,NONE,,COV,,,,0.039218497,,3,,0.5,,,,,,,,1.32,,PRUNED,1
120,CMAES,0.108831676,02:40.5,04:50.3,0 days 00:02:09.854278,,LR,13,EMD,0.4,ENT,,,,,0.902085794,,2,1,,,,,,,,129.55,,PRUNED,1
121,CMAES,0.458260169,04:50.3,04:52.1,0 days 00:00:01.750067,,LR,,NONE,,COV,,,,,0.663182577,,,0.8,,,,,,,,1.22,,PRUNED,1
122,CMAES,0.542607061,04:52.1,06:32.6,0 days 00:01:40.551033,,MLP,,WPD,,FRAC,27,,,0.006547783,,38,,0.8,,,,0.4,sym9,,,92.54,,PRUNED,1
123,CMAES,0.193580767,06:32.7,08:27.7,0 days 00:01:55.024353,,LR,,WPD,,STAT,,,,,0.625053092,,,0.85,,,,0.8,db6,,,114.76,,PRUNED,1
124,CMAES,0.211481811,08:27.7,09:59.0,0 days 00:01:31.275235,,LR,,WPD,,FRAC,21,,,,0.347479191,,,0.95,,,,0.3,sym9,,,90.96,,PRUNED,1
125,CMAES,-0.009770153,09:59.0,11:09.1,0 days 00:01:10.081239,0.114253113,SVM,,EMD,0.5,FRAC,38,,,,,,,1,,,sigmoid,,,,,58.24,,PRUNED,1
126,CMAES,0.084241123,11:09.1,11:10.0,0 days 00:00:00.885999,,LR,,NONE,,WAVE,,,,,0.075125136,,,0.7,,,,,,,,0.7,,PRUNED,1
127,CMAES,0.24330784,11:10.0,11:13.0,0 days 00:00:03.021810,,KNN,,EMD,0.05,STAT,,manhattan,4,,,,,0.9,,,,,,,,0.68,,PRUNED,1
128,CMAES,0.322520968,11:13.0,11:14.3,0 days 00:00:01.325652,,KNN,,NONE,,STAT,,minkowski,10,,,,,0.7,,,,,,,,0.65,,PRUNED,1
129,CMAES,0.141081266,11:14.4,11:21.5,0 days 00:00:07.159356,,MLP,,NONE,,STAT,,,,0.00559878,,3,,0.6,,,,,,,,0.75,,PRUNED,1
130,CMAES,0.67566,11:21.5,14:37.8,0 days 00:03:16.268436,,MLP,,WPD,,WAVE,,,,0.025020336,,15,,0.85,,,,0.35,sym9,74078.98,9.56,186.55,0.047760744,COMPLETE,1
131,CMAES,0.458260169,14:37.8,14:39.6,0 days 00:00:01.822803,,LR,,NONE,,COV,,,,,0.145585239,,,0.8,,,,,,,,1.27,,PRUNED,1
132,CMAES,0.88458,14:39.7,14:41.9,0 days 00:00:02.258039,,KNN,,NONE,,WAVE,,manhattan,3,,,,,0.8,,,,,,74220.19,1.47,0.63,0.036768684,COMPLETE,1
133,CMAES,0.046271485,14:41.9,15:39.1,0 days 00:00:57.218110,,LR,,NONE,,FRAC,37,,,,0.703577377,,,0.55,,,,,,,,57.04,,PRUNED,1
134,CMAES,0.360659184,15:39.2,17:55.2,0 days 00:02:16.079627,,KNN,13,NONE,,ENT,,euclidean,11,,,,3,0.5,,,,,,,,135.22,,PRUNED,1
135,CMAES,0.454855936,17:55.3,17:57.2,0 days 00:00:01.918071,,LR,,NONE,,COV,,,,,0.861025267,,,0.9,,,,,,,,1.2,,PRUNED,1
136,CMAES,0.125605439,17:57.2,19:19.1,0 days 00:01:21.896442,,LR,,WPD,,STAT,,,,,0.747305593,,,0.6,,,,0.5,db6,,,81.68,,PRUNED,1
137,CMAES,0.355428194,19:19.1,19:20.6,0 days 00:00:01.545877,0.032876687,SVM,,EMD,0.05,WAVE,,,,,,,,0.95,,,linear,,,,,0.75,,PRUNED,1
138,CMAES,0.21939498,19:20.7,20:49.4,0 days 00:01:28.790508,,LR,,WPD,,FRAC,25,,,,0.179432082,,,0.9,,,,0.65,db4,,,88.55,,PRUNED,1
139,CMAES,0.019521229,20:49.5,21:42.6,0 days 00:00:53.095630,0.027145302,SVM,,WPD,,FRAC,12,,,,,,,0.55,,,linear,0.05,coif1,,,52.94,,PRUNED,1
140,CMAES,0.195105337,21:42.6,21:45.5,0 days 00:00:02.896286,,KNN,,EMD,0.7,STAT,,manhattan,3,,,,,0.8,,,,,,,,0.96,,PRUNED,1
141,CMAES,0.83613,21:45.5,21:52.4,0 days 00:00:06.959846,,KNN,,NONE,,COV,,manhattan,6,,,,,0.5,,,,,,75253.39,5.52,1.22,0.035682211,COMPLETE,1
142,CMAES,0.505194351,21:52.5,21:59.1,0 days 00:00:06.673820,,MLP,,NONE,,WAVE,,,,0.074876955,,6,,1,,,,,,,,0.57,,PRUNED,1
143,CMAES,0.17174938,21:59.1,22:52.5,0 days 00:00:53.309680,0.103728422,SVM,,NONE,,FRAC,21,,,,,,,0.9,,,linear,,,,,52.98,,PRUNED,1
144,CMAES,0.70026,22:52.5,23:45.2,0 days 00:00:52.763443,,MLP,,NONE,,WAVE,,,,0.001424507,,8,,1,,,,,,75619.2,51.95,0.52,0.035173903,COMPLETE,1
145,CMAES,0.77666,23:45.2,23:57.4,0 days 00:00:12.163401,,RF,,NONE,,WAVE,,,,,,,,0.85,10,242,,,,75630.96,11.2,0.78,0.033809195,COMPLETE,1
146,CMAES,0.263631516,23:57.4,24:06.8,0 days 00:00:09.396869,,MLP,,NONE,,WAVE,,,,0.001886768,,9,,0.6,,,,,,,,0.74,,PRUNED,1
147,CMAES,0.191126747,24:06.8,26:35.0,0 days 00:02:28.155232,,KNN,13,EMD,0.75,ENT,,euclidean,6,,,,8,0.7,,,,,,,,147.35,,PRUNED,1
148,CMAES,0.108921391,26:35.0,26:36.3,0 days 00:00:01.268594,,LR,,EMD,0.6,STAT,,,,,0.086763805,,,0.55,,,,,,,,1.09,,PRUNED,1
149,CMAES,-0.007338269,26:36.3,27:34.6,0 days 00:00:58.298177,0.00057223,SVM,,EMD,0.9,FRAC,35,,,,,,,0.65,,,linear,,,,,58.16,,PRUNED,1
150,CMAES,0.236437091,27:34.6,27:37.4,0 days 00:00:02.818934,,KNN,,WPD,,STAT,,manhattan,11,,,,,0.75,,,,0.9,sym9,,,1.22,,PRUNED,1
151,CMAES,0.182799,27:37.4,28:34.9,0 days 00:00:57.413888,,LR,,NONE,,FRAC,33,,,,0.152581492,,,0.95,,,,,,,,57.14,,PRUNED,1
152,CMAES,0.553664482,28:34.9,28:46.4,0 days 00:00:11.499623,,RF,,WPD,,COV,,,,,,,,0.8,210,202,,0.6,db4,,,1.8,,PRUNED,1
153,CMAES,0.77588,28:46.4,32:07.6,0 days 00:03:21.247294,,MLP,,WPD,,WAVE,,,,0.004323862,,15,,0.9,,,,0.1,db4,76557.24,18.22,182.86,0.049808521,COMPLETE,1
154,CMAES,0.266590788,32:07.6,32:13.8,0 days 00:00:06.146641,,RF,,NONE,,STAT,,,,,,,,0.8,810,262,,,,,,0.61,,PRUNED,1
155,CMAES,0.181108116,32:13.8,32:14.3,0 days 00:00:00.442324,,LR,,NONE,,FRAC,5,,,,0.118865837,,,0.85,,,,,,,,0.25,,PRUNED,1
156,CMAES,0.306082897,32:14.3,32:22.4,0 days 00:00:08.109763,,RF,,EMD,0.35,STAT,,,,,,,,0.9,610,292,,,,,,0.68,,PRUNED,1
157,CMAES,0.440084205,32:22.4,32:24.7,0 days 00:00:02.296253,0.183427553,SVM,,NONE,,COV,,,,,,,,0.6,,,linear,,,,,1.2,,PRUNED,1
158,CMAES,0.2451007,32:24.7,32:27.4,0 days 00:00:02.697706,,RF,,NONE,,STAT,,,,,,,,0.55,510,92,,,,,,0.56,,PRUNED,1
159,CMAES,0.631945791,32:27.4,35:19.6,0 days 00:02:52.236106,,KNN,,WPD,,COV,,minkowski,16,,,,,0.75,,,,1,db6,,,171.18,,PRUNED,1
160,CMAES,0.109942258,35:19.7,35:20.5,0 days 00:00:00.883677,,LR,,EMD,0.75,STAT,,,,,0.204466428,,,0.75,,,,,,,,0.64,,PRUNED,1
161,CMAES,0.62423649,35:20.6,35:29.9,0 days 00:00:09.315034,,MLP,,WPD,,COV,,,,0.074276944,,10,,1,,,,0.45,db6,,,0.98,,PRUNED,1
162,CMAES,0.466931865,35:29.9,35:32.4,0 days 00:00:02.513027,,RF,,NONE,,WAVE,,,,,,,,0.7,810,152,,,,,,0.6,,PRUNED,1
163,CMAES,0.295071288,35:32.4,38:44.8,0 days 00:03:12.396870,,MLP,13,WPD,,ENT,,,,0.008483091,,434,8,0.95,,,,0.15,db6,,,151.37,,PRUNED,1
164,CMAES,0.418207307,38:44.8,41:03.2,0 days 00:02:18.355547,,KNN,,WPD,,COV,,minkowski,12,,,,,1,,,,0.75,db4,,,136.1,,PRUNED,1
165,CMAES,0.6690652,41:03.2,43:36.6,0 days 00:02:33.436004,,KNN,,WPD,,WAVE,,manhattan,20,,,,,0.9,,,,1,db6,,,152.25,,PRUNED,1
166,CMAES,0.02117424,43:36.7,45:47.5,0 days 00:02:10.874791,0.012492849,SVM,9,EMD,0.4,ENT,,,,,,,2,0.65,,,linear,,,,,130.72,,PRUNED,1
167,CMAES,0.368060473,45:47.5,48:46.1,0 days 00:02:58.523682,,LR,,WPD,,COV,,,,,0.714324084,,,0.5,,,,0.6,sym9,,,178.22,,PRUNED,1
168,CMAES,0.155286232,48:46.1,49:43.5,0 days 00:00:57.469207,,MLP,,WPD,,FRAC,30,,,0.017233111,,3,,0.9,,,,1,coif1,,,54.87,,PRUNED,1
169,CMAES,0.227914001,49:43.6,51:48.5,0 days 00:02:04.970895,,MLP,,WPD,,STAT,,,,0.005124349,,3,,0.95,,,,0.95,sym9,,,117.87,,PRUNED,1
170,CMAES,0.223783626,51:48.5,54:15.0,0 days 00:02:26.505102,,LR,,WPD,,WAVE,,,,,0.009618764,,,0.8,,,,0.6,db4,,,146.3,,PRUNED,1
171,CMAES,0.18662287,54:15.1,55:46.2,0 days 00:01:31.141911,,RF,,WPD,,FRAC,10,,,,,,,0.6,710,192,,0.65,sym9,,,89.11,,PRUNED,1
172,CMAES,0.131132369,55:46.2,58:26.0,0 days 00:02:39.734592,0.000108062,SVM,3,NONE,,ENT,,,,,,,7,0.75,,,linear,,,,,159.5,,PRUNED,1
173,CMAES,0.328715839,58:26.0,58:27.0,0 days 00:00:01.008376,,LR,,NONE,,WAVE,,,,,0.654833708,,,0.9,,,,,,,,0.7,,PRUNED,1
174,CMAES,0.275936537,58:27.0,59:24.6,0 days 00:00:57.617662,,MLP,,EMD,0.25,FRAC,23,,,0.027436619,,121,,0.6,,,,,,,,53.86,,PRUNED,1
175,CMAES,-0.014505519,59:24.6,01:58.4,0 days 00:02:33.770943,7.919506225,SVM,13,WPD,,ENT,,,,,,,5,0.75,,,sigmoid,0.15,db4,,,145.08,,PRUNED,1
176,CMAES,0.010425026,01:58.4,04:34.2,0 days 00:02:35.782505,0.052734011,SVM,10,NONE,,ENT,,,,,,,5,0.95,,,rbf,,,,,146.03,,PRUNED,1
177,CMAES,0.183085759,04:34.2,04:36.0,0 days 00:00:01.794354,0.002655626,SVM,,EMD,0.15,STAT,,,,,,,,0.9,,,linear,,,,,1.02,,PRUNED,1
178,CMAES,0.81062,04:36.0,04:57.2,0 days 00:00:21.151729,,MLP,,NONE,,COV,,,,0.021022883,,67,,0.6,,,,,,80930.07,19.64,1.3,0.035993109,COMPLETE,1
179,CMAES,0.401215497,04:57.2,04:59.8,0 days 00:00:02.590372,,RF,,NONE,,WAVE,,,,,,,,0.65,710,182,,,,,,0.63,,PRUNED,1
180,CMAES,0.076355036,04:59.8,05:25.2,0 days 00:00:25.413933,0.008052729,SVM,,EMD,0.3,COV,,,,,,,,0.65,,,sigmoid,,,,,1.32,,PRUNED,1
181,CMAES,0.660522415,05:25.2,05:43.0,0 days 00:00:17.840606,,RF,,NONE,,COV,,,,,,,,0.85,110,282,,,,,,1.21,,PRUNED,1
182,CMAES,0.572533298,05:43.1,06:37.7,0 days 00:00:54.686166,,KNN,,NONE,,FRAC,23,manhattan,17,,,,,0.85,,,,,,,,53.84,,PRUNED,1
183,CMAES,0.585643134,06:37.8,06:48.0,0 days 00:00:10.218093,,MLP,,EMD,0.5,COV,,,,0.039629172,,4,,0.95,,,,,,,,1.47,,PRUNED,1
184,CMAES,0.445805058,06:48.0,07:45.1,0 days 00:00:57.103107,,MLP,,NONE,,FRAC,24,,,0.043584441,,27,,0.75,,,,,,,,54.51,,PRUNED,1
185,CMAES,0.277655472,07:45.1,08:39.4,0 days 00:00:54.275995,,MLP,,NONE,,FRAC,12,,,0.022276758,,2,,1,,,,,,,,51.5,,PRUNED,1
186,CMAES,0.067557663,08:39.4,09:31.4,0 days 00:00:52.023856,,KNN,,NONE,,FRAC,2,euclidean,14,,,,,0.5,,,,,,,,51.22,,PRUNED,1
187,CMAES,0.20736964,09:31.4,11:31.9,0 days 00:02:00.510529,,KNN,,WPD,,STAT,,manhattan,6,,,,,0.85,,,,0.7,sym9,,,118.43,,PRUNED,1
188,CMAES,0.156669942,11:32.0,14:16.4,0 days 00:02:44.453864,,MLP,10,WPD,,ENT,,,,0.003234798,,1,2,0.9,,,,0.45,coif1,,,161.59,,PRUNED,1
189,CMAES,-0.02047588,14:16.4,14:51.7,0 days 00:00:35.237107,0.232749443,SVM,,WPD,,STAT,,,,,,,,1,,,rbf,0.95,sym9,,,0.7,,PRUNED,1
190,CMAES,0.583043452,14:51.7,15:07.2,0 days 00:00:15.536263,,MLP,,NONE,,COV,,,,0.006241719,,2,,0.7,,,,,,,,1.67,,PRUNED,1
191,CMAES,-0.007256433,15:07.2,17:45.2,0 days 00:02:37.931970,0.399060492,SVM,1,WPD,,ENT,,,,,,,7,0.55,,,sigmoid,1,db6,,,151.77,,PRUNED,1
192,CMAES,0.73457,17:45.2,18:05.7,0 days 00:00:20.516469,,KNN,,WPD,,COV,,manhattan,2,,,,,0.85,,,,0.25,db4,83076.13,18.36,1.83,0.047009249,COMPLETE,1
193,CMAES,0.250649237,18:05.7,18:09.2,0 days 00:00:03.466199,,MLP,,NONE,,FRAC,21,,,0.030847844,,2,,0.85,,,,,,,,0.23,,PRUNED,1
194,CMAES,0.345626198,18:09.2,20:27.1,0 days 00:02:17.888188,,LR,,EMD,0.85,COV,,,,,0.077156525,,,0.9,,,,,,,,136.96,,PRUNED,1
195,CMAES,0.278876801,20:27.1,20:27.9,0 days 00:00:00.805468,,RF,,NONE,,FRAC,10,,,,,,,0.65,410,12,,,,,,0.28,,PRUNED,1
196,CMAES,0.148246967,20:27.9,23:18.8,0 days 00:02:50.846542,,MLP,14,WPD,,ENT,,,,0.075139475,,5,3,0.7,,,,0.35,coif1,,,168.76,,PRUNED,1
197,CMAES,0.242623306,23:18.8,23:19.6,0 days 00:00:00.848711,,LR,,NONE,,WAVE,,,,,0.527464779,,,0.85,,,,,,,,0.63,,PRUNED,1
198,CMAES,0.20706866,23:19.6,23:23.1,0 days 00:00:03.421757,,MLP,,NONE,,STAT,,,,0.009105759,,1,,0.85,,,,,,,,0.54,,PRUNED,1
199,CMAES,0.402452858,23:23.1,26:21.1,0 days 00:02:58.047226,,LR,,WPD,,COV,,,,,0.713288572,,,0.85,,,,0.6,db6,,,177.43,,PRUNED,1
0,CMAES,0.17173,31:52.3,31:59.6,0 days 00:00:07.330744,,MLP,5,WPD,,ENT,,,,0.002327068,,2,2,0.6,,,,0.65,sym9,131428.43,6.56,0.36,0.211322107,COMPLETE,42
1,CMAES,0.21103,31:59.6,34:30.6,0 days 00:02:30.997891,,MLP,8,NONE,,ENT,,,,0.005404053,,3,4,0.75,,,,,,131482.9,10.11,140.47,0.216671724,COMPLETE,42
2,CMAES,0.1375,34:30.7,36:59.7,0 days 00:02:29.016633,0.000839986,SVM,8,NONE,,ENT,,,,,,,6,0.8,,,linear,,,131540.06,0.36,148.25,0.198443909,COMPLETE,42
3,CMAES,-0.00829,36:59.7,39:48.3,0 days 00:02:48.564657,0.000506549,SVM,11,NONE,,ENT,,,,,,,5,0.75,,,sigmoid,,,131593.86,22.04,146.13,0.198440809,COMPLETE,42
4,CMAES,0.26278,39:48.3,39:51.8,0 days 00:00:03.474717,,RF,,EMD,0.35,STAT,,,,,,,,0.7,310,12,,,,131622.44,2.22,0.83,0.207217712,COMPLETE,42
5,CMAES,0.21195,39:51.8,40:49.7,0 days 00:00:57.897576,,KNN,,NONE,,FRAC,37,euclidean,1,,,,,0.55,,,,,,131663.8,2.49,55.05,0.172674198,COMPLETE,42
6,CMAES,0.23711,40:49.7,43:35.7,0 days 00:02:46.000798,,RF,5,NONE,,ENT,,,,,,,8,0.95,810,162,,,,131728.35,6.75,158.85,0.179199724,COMPLETE,42
7,CMAES,0.83971,43:35.7,43:59.0,0 days 00:00:23.334532,,MLP,,NONE,,COV,,,,0.005336533,,65,,0.75,,,,,,131843.67,21.67,1.17,0.175278912,COMPLETE,42
8,CMAES,0.18687,43:59.1,46:32.3,0 days 00:02:33.227851,,MLP,12,EMD,0.25,ENT,,,,0.093605401,,15,6,0.55,,,,,,131887.39,3.78,149.07,0.19088891,COMPLETE,42
9,CMAES,0.139251551,46:32.3,49:13.6,0 days 00:02:41.320169,,LR,3,WPD,,ENT,,,,,0.512141849,,8,0.5,,,,0.4,db4,,,161.04,,PRUNED,42
10,CMAES,0.179969189,49:13.6,49:14.7,0 days 00:00:01.053106,,LR,,NONE,,STAT,,,,,0.339095888,,,0.8,,,,,,,,0.71,,PRUNED,42
11,CMAES,0.24925,49:14.7,49:17.0,0 days 00:00:02.288749,,KNN,,NONE,,STAT,,manhattan,4,,,,,0.5,,,,,,131980.52,1.33,0.54,0.168661366,COMPLETE,42
12,CMAES,0.77625,49:17.0,50:09.3,0 days 00:00:52.264058,,KNN,,WPD,,FRAC,12,euclidean,8,,,,,1,,,,0.75,sym9,132057.85,1.96,49.88,0.198529987,COMPLETE,42
13,CMAES,0.45211,50:09.3,52:33.7,0 days 00:02:24.410549,,RF,,WPD,,COV,,,,,,,,0.65,910,112,,0.7,db4,132413.9,8.31,135.64,0.169829388,COMPLETE,42
14,CMAES,0.194151822,52:33.7,52:34.8,0 days 00:00:01.046148,,LR,,NONE,,STAT,,,,,0.867085611,,,0.9,,,,,,,,0.57,,PRUNED,42
15,CMAES,0.27501,52:34.8,55:01.8,0 days 00:02:26.988442,,MLP,1,EMD,0.6,ENT,,,,0.003741817,,22,2,0.75,,,,,,132509.73,17.82,128.79,0.187973289,COMPLETE,42
16,CMAES,0.44195,55:01.8,57:19.7,0 days 00:02:17.885184,,LR,,EMD,0.35,COV,,,,,0.516348718,,,1,,,,,,133021.45,2.01,135.27,0.16528512,COMPLETE,42
17,CMAES,0.206921471,57:19.7,57:20.9,0 days 00:00:01.202924,,LR,,EMD,0.3,WAVE,,,,,0.660231357,,,0.85,,,,,,,,0.88,,PRUNED,42
18,CMAES,0.116710493,57:20.9,57:21.9,0 days 00:00:00.994927,,LR,8,EMD,0.1,ENT,,,,,0.474226412,,5,0.85,,,,,,,,0.63,,PRUNED,42
19,CMAES,0.007446941,57:21.9,58:00.3,0 days 00:00:38.379036,0.000135693,SVM,,WPD,,COV,,,,,,,,0.85,,,rbf,0.95,sym9,,,1.25,,PRUNED,42
20,CMAES,0.27836,58:00.3,58:30.3,0 days 00:00:29.985360,,MLP,,WPD,,STAT,,,,0.001723176,,4,,0.9,,,,0.85,coif1,133031.87,28.93,0.62,0.186173458,COMPLETE,42
21,CMAES,0.45729,58:30.3,58:36.6,0 days 00:00:06.260862,0.000327808,SVM,,NONE,,COV,,,,,,,,0.9,,,linear,,,133031.87,4.6,1.08,0.165161142,COMPLETE,42
22,CMAES,0.371,58:36.6,58:39.0,0 days 00:00:02.448894,,KNN,6,WPD,,ENT,,manhattan,14,,,,8,0.65,,,,0.45,db4,133031.87,1.64,0.43,0.196801701,COMPLETE,42
23,CMAES,0.115129927,58:39.1,58:39.6,0 days 00:00:00.545193,,LR,,NONE,,FRAC,33,,,,0.370705083,,,0.7,,,,,,,,0.26,,PRUNED,42
24,CMAES,0.31173,58:39.6,58:42.5,0 days 00:00:02.856971,,KNN,,WPD,,WAVE,,minkowski,3,,,,,0.5,,,,0.9,sym9,133031.87,1.48,0.96,0.187458773,COMPLETE,42
25,CMAES,0.233784914,58:42.5,58:45.7,0 days 00:00:03.169462,,RF,7,WPD,,ENT,,,,,,,8,0.85,610,142,,1,sym9,,,0.37,,PRUNED,42
26,CMAES,0.135854587,58:45.7,58:46.7,0 days 00:00:01.063424,,KNN,7,EMD,0.75,ENT,,minkowski,4,,,,6,0.85,,,,,,,,0.49,,PRUNED,42
27,CMAES,0.43316,58:46.8,58:51.9,0 days 00:00:05.136857,,RF,,EMD,0.1,FRAC,35,,,,,,,0.75,310,122,,,,133031.87,4.34,0.4,0.194380074,COMPLETE,42
28,CMAES,0.62783,58:51.9,58:59.5,0 days 00:00:07.564353,,RF,,WPD,,WAVE,,,,,,,,0.85,310,192,,0.55,db4,133031.87,6.47,0.71,0.17765357,COMPLETE,42
29,CMAES,0.033341974,58:59.5,59:09.1,0 days 00:00:09.603869,0.089040673,SVM,,EMD,0.35,STAT,,,,,,,,0.65,,,sigmoid,,,,,0.62,,PRUNED,42
30,CMAES,0.50586,59:09.1,59:34.8,0 days 00:00:25.645934,,MLP,,WPD,,WAVE,,,,0.003021978,,40,,0.65,,,,0.15,db4,133031.87,24.61,0.65,0.18065073,COMPLETE,42
31,CMAES,0.36821,59:34.8,01:01.9,0 days 00:01:27.099261,,RF,,EMD,0.4,STAT,,,,,,,,0.55,210,142,,,,133178.13,6.96,79.73,0.171643515,COMPLETE,42
32,CMAES,0.237860696,01:01.9,03:20.4,0 days 00:02:18.513584,,RF,11,WPD,,ENT,,,,,,,3,0.6,510,112,,0.05,db4,,,136.6,,PRUNED,42
33,CMAES,0.56717,03:20.4,05:48.7,0 days 00:02:28.285583,,KNN,,EMD,0.5,WAVE,,minkowski,18,,,,,0.55,,,,,,133382.21,1.71,146.2,0.182937164,COMPLETE,42
34,CMAES,0.105899785,05:48.7,05:51.6,0 days 00:00:02.851326,,MLP,,NONE,,STAT,,,,0.002021707,,1,,0.6,,,,,,,,0.5,,PRUNED,42
