Trial_Number,Sampler,Objective_Value,datetime_start,datetime_complete,Duration,SVM_C,Classifier,Entropy_Delay,Denoiser,EMD_Threshold,Feature,HFD_Kmax,KNN_Metric,KNN_Neighbors,MLP_Learning_Rate,LR_C,MLP_Units,Entropy_Order,PCA_param,RF_MinSamplesSplit,RF_Estimators,SVM_Kernel,WPD_Threshold,WPD_Wavelet,Cache_Size,Classification_Time,SignalProcessing_Time,HPOptimization_Time,State,Random_Seed
94,QMC,0.48064,24:29.6,29:49.3,0 days 00:05:19.625603,,RF,,NONE,,WAVE,,,,,,,,0.9,810,262,,,,112118.96,20.16,299.21,0.036295185,COMPLETE,0
95,QMC,0.148952639,29:49.3,29:57.9,0 days 00:00:08.640588,,RF,,NONE,,STAT,,,,,,,,0.8,210,102,,,,,,1.13,,PRUNED,0
96,QMC,0.038370334,29:57.9,32:35.2,0 days 00:02:37.232019,,LR,,EMD,0.8,STAT,,,,,0.900685171,,,0.5,,,,,,,,156.62,,PRUNED,0
97,QMC,0.005487417,32:35.2,37:24.9,0 days 00:04:49.694769,,MLP,8,EMD,0.9,ENT,,,,0.003239881,,2,4,0.5,,,,,,,,286.34,,PRUNED,0
98,QMC,0.088306531,37:24.9,37:37.4,0 days 00:00:12.537666,,MLP,,NONE,,STAT,,,,0.007131614,,5,,0.75,,,,,,,,1.11,,PRUNED,0
99,QMC,0.115197192,37:37.4,43:23.6,0 days 00:05:46.125537,,MLP,,WPD,,COV,,,,0.001042605,,1,,0.9,,,,0.15,coif1,,,327.02,,PRUNED,0
100,QMC,0.000551953,43:23.6,44:07.0,0 days 00:00:43.391137,7.404003577,SVM,,EMD,0.5,WAVE,,,,,,,,0.65,,,rbf,,,,,1.67,,PRUNED,0
101,QMC,0.055797495,44:07.0,44:09.0,0 days 00:00:01.981178,,LR,,EMD,0.8,STAT,,,,,0.072692807,,,0.7,,,,,,,,1.2,,PRUNED,0
102,QMC,0.64011,44:09.0,51:13.3,0 days 00:07:04.354146,,RF,,WPD,,WAVE,,,,,,,,1,310,252,,0.3,coif1,112630.84,62.19,361.76,0.040841599,COMPLETE,0
103,QMC,0.032936974,51:13.4,52:18.4,0 days 00:01:05.059104,0.000116568,SVM,,NONE,,WAVE,,,,,,,,0.85,,,rbf,,,,,1.33,,PRUNED,0
104,QMC,0.251473712,52:18.4,52:21.6,0 days 00:00:03.171635,,LR,,NONE,,COV,,,,,0.844342581,,,0.55,,,,,,,,1.91,,PRUNED,0
105,QMC,0.30820824,52:21.6,54:17.8,0 days 00:01:56.206571,,RF,,WPD,,FRAC,38,,,,,,,0.6,510,62,,0.6,db4,,,114.79,,PRUNED,0
106,QMC,0.084119736,54:17.8,54:19.9,0 days 00:00:02.033839,,LR,,NONE,,STAT,,,,,0.955068639,,,0.85,,,,,,,,1.14,,PRUNED,0
107,QMC,0.074603936,54:19.9,56:11.9,0 days 00:01:52.041231,,MLP,,WPD,,FRAC,11,,,0.001469133,,1,,1,,,,0.85,db6,,,103.24,,PRUNED,0
108,QMC,0.147942114,56:11.9,56:38.6,0 days 00:00:26.714101,,MLP,,WPD,,STAT,,,,0.008242177,,17,,0.75,,,,0.35,coif1,,,2.15,,PRUNED,0
109,QMC,-0.006091669,56:38.7,00:42.9,0 days 00:04:04.291396,0.075642213,SVM,,EMD,0.55,STAT,,,,,,,,0.65,,,sigmoid,,,,,159.11,,PRUNED,0
110,QMC,0.006348652,00:43.0,06:49.3,0 days 00:06:06.362186,0.0002004,SVM,15,NONE,,ENT,,,,,,,4,0.95,,,rbf,,,,,279.73,,PRUNED,0
111,QMC,-0.006502065,06:49.3,08:30.8,0 days 00:01:41.427762,,LR,,EMD,1,FRAC,13,,,,0.760816549,,,0.8,,,,,,,,101.02,,PRUNED,0
112,QMC,-0.006849914,08:30.8,09:50.3,0 days 00:01:19.563708,0.020137948,SVM,,NONE,,STAT,,,,,,,,0.55,,,sigmoid,,,,,1.28,,PRUNED,0
113,QMC,0.77503,09:50.3,14:19.9,0 days 00:04:29.537667,,KNN,,WPD,,COV,,euclidean,8,,,,,0.5,,,,0.15,db4,110661.8,5.97,263.25,0.056032448,COMPLETE,0
114,QMC,0.5564,14:19.9,15:22.8,0 days 00:01:02.924135,,KNN,,EMD,0.15,COV,,manhattan,18,,,,,0.8,,,,,,109197.81,60.75,1.88,0.045145054,COMPLETE,0
115,QMC,0.085366653,15:22.8,17:26.3,0 days 00:02:03.491240,,MLP,,NONE,,FRAC,34,,,0.001329776,,3,,0.95,,,,,,,,111.72,,PRUNED,0
116,QMC,-0.018992662,17:26.3,20:22.1,0 days 00:02:55.763247,0.011201785,SVM,,NONE,,FRAC,28,,,,,,,0.65,,,sigmoid,,,,,109.56,,PRUNED,0
117,QMC,0.133865965,20:22.1,23:07.1,0 days 00:02:45.033352,,RF,,WPD,,STAT,,,,,,,,0.7,410,122,,0.75,coif1,,,158.89,,PRUNED,0
118,QMC,0.093678205,23:07.2,23:11.8,0 days 00:00:04.620098,,LR,,NONE,,STAT,,,,,0.819707837,,,1,,,,,,,,0.79,,PRUNED,0
119,QMC,0.49921,23:11.8,23:16.2,0 days 00:00:04.375872,,KNN,,NONE,,FRAC,24,euclidean,10,,,,,0.85,,,,,,109756.03,3.7,0.47,0.046055098,COMPLETE,0
120,QMC,0.153738209,23:16.2,23:17.8,0 days 00:00:01.571683,,RF,14,NONE,,ENT,,,,,,,7,0.6,210,12,,,,,,0.41,,PRUNED,0
121,QMC,0.010137445,23:17.8,23:19.5,0 days 00:00:01.745754,,LR,,NONE,,WAVE,,,,,0.409080609,,,0.55,,,,,,,,1.33,,PRUNED,0
122,QMC,0.183481069,23:19.5,28:47.3,0 days 00:05:27.774603,,RF,13,WPD,,ENT,,,,,,,2,0.8,810,92,,0.45,db4,,,324.42,,PRUNED,0
123,QMC,0.65088,28:47.3,30:42.2,0 days 00:01:54.836170,,KNN,,WPD,,FRAC,34,minkowski,6,,,,,0.95,,,,0.7,db4,110006.35,2.29,112.34,0.055186777,COMPLETE,0
124,QMC,0.064813417,30:42.2,35:20.1,0 days 00:04:37.972580,,LR,2,NONE,,ENT,,,,,0.859550673,,3,0.7,,,,,,,,277.42,,PRUNED,0
125,QMC,0.201034991,35:20.1,39:47.0,0 days 00:04:26.819479,,LR,,EMD,0.7,COV,,,,,0.961609955,,,0.6,,,,,,,,265.27,,PRUNED,0
126,QMC,0.079415505,39:47.0,39:48.4,0 days 00:00:01.372264,,LR,,NONE,,FRAC,24,,,,0.940956235,,,0.9,,,,,,,,0.39,,PRUNED,0
127,QMC,0.294058427,39:48.4,40:06.6,0 days 00:00:18.264469,6.677896977,SVM,,NONE,,COV,,,,,,,,0.75,,,linear,,,,,1.99,,PRUNED,0
128,QMC,0.041880017,40:06.6,42:57.3,0 days 00:02:50.700658,,LR,,WPD,,FRAC,16,,,,0.916059303,,,0.5,,,,0.6,db6,,,170.34,,PRUNED,0
129,QMC,-0.006297237,42:57.4,50:18.9,0 days 00:07:21.508148,0.006786125,SVM,,WPD,,COV,,,,,,,,0.5,,,sigmoid,0.3,coif1,,,266.65,,PRUNED,0
130,QMC,0.021088309,50:18.9,55:17.7,0 days 00:04:58.795842,,LR,,EMD,0.7,WAVE,,,,,0.481358835,,,0.75,,,,,,,,298.1,,PRUNED,0
131,QMC,0.168545088,55:17.7,03:17.3,0 days 00:07:59.581993,,MLP,3,EMD,0.35,ENT,,,,0.007001968,,447,5,0.9,,,,,,,,304.33,,PRUNED,0
132,QMC,0.132285822,03:17.3,06:12.4,0 days 00:02:55.159345,,RF,,EMD,0.1,STAT,,,,,,,,0.6,610,252,,,,,,164.45,,PRUNED,0
133,QMC,0.170843374,06:12.5,07:57.2,0 days 00:01:44.790997,,KNN,,EMD,0.55,FRAC,11,manhattan,5,,,,,0.7,,,,,,,,103.04,,PRUNED,0
134,QMC,0.092695128,07:57.3,12:49.4,0 days 00:04:52.189555,,LR,1,NONE,,ENT,,,,,0.935499215,,4,0.95,,,,,,,,291.33,,PRUNED,0
135,QMC,0.078057941,12:49.5,14:48.1,0 days 00:01:58.632701,,MLP,,NONE,,FRAC,32,,,0.003831177,,2,,0.85,,,,,,,,112.22,,PRUNED,0
136,QMC,0.173162936,14:48.1,14:53.9,0 days 00:00:05.757142,,MLP,,NONE,,COV,,,,0.077436966,,7,,0.55,,,,,,,,2.17,,PRUNED,0
137,QMC,0.415802438,14:53.9,15:14.8,0 days 00:00:20.950004,,RF,,NONE,,COV,,,,,,,,0.6,810,252,,,,,,1.9,,PRUNED,0
138,QMC,0.493227274,15:14.8,16:57.3,0 days 00:01:42.442730,,KNN,,EMD,0.25,FRAC,4,euclidean,11,,,,,0.85,,,,,,,,100.96,,PRUNED,0
139,QMC,0.71319,16:57.3,19:55.7,0 days 00:02:58.441503,,MLP,,NONE,,COV,,,,0.002301884,,246,,1,,,,,,115068.02,176.41,1.44,0.070788393,COMPLETE,0
140,QMC,0.400747368,19:55.7,25:06.1,0 days 00:05:10.360464,,RF,,EMD,0.05,WAVE,,,,,,,,0.7,710,22,,,,,,309.42,,PRUNED,0
141,QMC,0.54145,25:06.1,26:29.0,0 days 00:01:22.862341,,MLP,,NONE,,COV,,,,0.007130875,,27,,0.65,,,,,,110217.35,80.9,1.71,0.032295952,COMPLETE,0
142,QMC,0.077006806,26:29.0,31:03.1,0 days 00:04:34.137870,,LR,9,EMD,0.2,ENT,,,,,0.681362226,,2,0.95,,,,,,,,273.19,,PRUNED,0
143,QMC,0.272445444,31:03.1,36:33.0,0 days 00:05:29.878854,,LR,,WPD,,COV,,,,,0.423607462,,,0.8,,,,0.4,coif1,,,328.12,,PRUNED,0
144,QMC,0.092837397,36:33.0,39:34.1,0 days 00:03:01.092133,,MLP,,WPD,,STAT,,,,0.018520394,,96,,0.5,,,,0.9,db6,,,156.78,,PRUNED,0
145,QMC,0.236416525,39:34.1,42:25.6,0 days 00:02:51.499849,,KNN,,WPD,,FRAC,23,manhattan,4,,,,,0.55,,,,0.2,coif1,,,169.06,,PRUNED,0
146,QMC,0.076527088,42:25.7,44:19.4,0 days 00:01:53.749525,0.000776836,SVM,,NONE,,FRAC,36,,,,,,,0.8,,,linear,,,,,112.08,,PRUNED,0
147,QMC,0.304190379,44:19.4,44:47.8,0 days 00:00:28.429241,0.316970499,SVM,,NONE,,COV,,,,,,,,0.95,,,linear,,,,,2.43,,PRUNED,0
148,QMC,0.19826299,44:47.9,49:34.1,0 days 00:04:46.204819,,KNN,15,EMD,0.45,ENT,,minkowski,19,,,,4,0.65,,,,,,,,280.74,,PRUNED,0
149,QMC,0.299421148,49:34.1,49:37.7,0 days 00:00:03.608824,,LR,,NONE,,COV,,,,,0.061938599,,,0.75,,,,,,,,1.75,,PRUNED,0
150,QMC,0.038705591,49:37.7,55:01.5,0 days 00:05:23.818530,,LR,5,EMD,0.5,ENT,,,,,0.508093534,,8,1,,,,,,,,322.48,,PRUNED,0
151,QMC,0.285247972,55:01.5,59:26.3,0 days 00:04:24.739334,,LR,,EMD,0.65,COV,,,,,0.817266859,,,0.9,,,,,,,,261.37,,PRUNED,0
152,QMC,0.482175528,59:26.3,59:30.2,0 days 00:00:03.931282,,RF,,EMD,0.7,WAVE,,,,,,,,0.6,10,122,,,,,,1.45,,PRUNED,0
153,QMC,-0.0020998,59:30.2,05:38.8,0 days 00:06:08.553097,9.665664601,SVM,4,EMD,0.95,ENT,,,,,,,8,0.55,,,rbf,,,,,326.26,,PRUNED,0
154,QMC,0.003576279,05:38.8,10:21.3,0 days 00:04:42.522523,,LR,12,EMD,1,ENT,,,,,0.447933305,,4,0.85,,,,,,,,282.01,,PRUNED,0
155,QMC,0.136338795,10:21.3,15:14.5,0 days 00:04:53.172795,,RF,15,NONE,,ENT,,,,,,,6,1,810,172,,,,,,288.81,,PRUNED,0
156,QMC,0.039373781,15:14.5,19:11.8,0 days 00:03:57.316357,0.492053364,SVM,,NONE,,COV,,,,,,,,0.7,,,rbf,,,,,2.45,,PRUNED,0
157,QMC,0.200947433,19:11.8,24:28.2,0 days 00:05:16.318241,,MLP,,WPD,,WAVE,,,,0.009207118,,15,,0.65,,,,0.4,sym9,,,303.67,,PRUNED,0
158,QMC,0.067187074,24:28.2,29:16.2,0 days 00:04:48.045397,0.014554028,SVM,14,NONE,,ENT,,,,,,,5,0.9,,,linear,,,,,285.42,,PRUNED,0
159,QMC,0.059557672,29:16.2,33:51.2,0 days 00:04:34.949661,,LR,10,EMD,0.1,ENT,,,,,0.134291527,,3,0.75,,,,,,,,274.29,,PRUNED,0
160,QMC,0.306992692,33:51.2,40:31.9,0 days 00:06:40.725031,,RF,2,WPD,,ENT,,,,,,,7,0.5,110,272,,0.65,sym9,,,394.96,,PRUNED,0
161,QMC,0.00810167,40:31.9,42:21.4,0 days 00:01:49.470141,,LR,,EMD,0.8,FRAC,28,,,,0.093303153,,,0.5,,,,,,,,109.15,,PRUNED,0
162,QMC,0.040526053,42:21.4,44:18.5,0 days 00:01:57.059709,,LR,,EMD,0.3,FRAC,39,,,,0.867299349,,,0.8,,,,,,,,116.53,,PRUNED,0
163,QMC,0.296873657,44:18.5,48:46.3,0 days 00:04:27.813866,,LR,,EMD,0.25,COV,,,,,0.497413381,,,0.9,,,,,,,,265.22,,PRUNED,0
164,QMC,0.032940061,48:46.3,53:48.4,0 days 00:05:02.124225,,LR,,WPD,,WAVE,,,,,0.999948975,,,0.65,,,,0.25,db4,,,301.53,,PRUNED,0
165,QMC,0.421629238,53:48.4,53:53.1,0 days 00:00:04.689681,,RF,,EMD,0.8,WAVE,,,,,,,,0.7,410,122,,,,,,1.82,,PRUNED,0
166,QMC,0.410923577,53:53.1,54:06.9,0 days 00:00:13.780230,,RF,,EMD,0.25,COV,,,,,,,,1,910,102,,,,,,1.6,,PRUNED,0
167,QMC,0.074283875,54:06.9,58:31.8,0 days 00:04:24.852957,7.045500687,SVM,6,NONE,,ENT,,,,,,,2,0.85,,,linear,,,,,262.2,,PRUNED,0
168,QMC,0.118791959,58:31.8,58:35.8,0 days 00:00:04.029096,,KNN,,NONE,,STAT,,manhattan,14,,,,,0.6,,,,,,,,1.1,,PRUNED,0
169,QMC,0.064167328,58:35.8,00:33.4,0 days 00:01:57.581617,,RF,,EMD,0.95,FRAC,37,,,,,,,0.6,1010,232,,,,,,113.87,,PRUNED,0
170,QMC,0.140447701,00:33.4,04:14.7,0 days 00:03:41.269441,,KNN,,WPD,,STAT,,euclidean,16,,,,,0.9,,,,0.6,coif1,,,218.9,,PRUNED,0
171,QMC,0.06626844,04:14.7,09:09.3,0 days 00:04:54.566035,,LR,9,NONE,,ENT,,,,,0.867700407,,5,1,,,,,,,,293.59,,PRUNED,0
172,QMC,0.287366339,09:09.3,09:22.6,0 days 00:00:13.274694,,RF,,WPD,,COV,,,,,,,,0.75,810,102,,0.85,db6,,,3.4,,PRUNED,0
173,QMC,0.064188965,09:22.6,11:58.9,0 days 00:02:36.332694,,LR,,WPD,,STAT,,,,,0.560417666,,,0.7,,,,0.7,db4,,,155.55,,PRUNED,0
174,QMC,-0.006623349,11:58.9,24:14.5,0 days 00:12:15.598518,0.000196402,SVM,,WPD,,COV,,,,,,,,0.95,,,rbf,0.2,db6,,,332.07,,PRUNED,0
175,QMC,0.085425539,24:14.6,24:16.8,0 days 00:00:02.194445,1.117407647,SVM,,NONE,,WAVE,,,,,,,,0.8,,,linear,,,,,1.31,,PRUNED,0
176,QMC,0.172411288,24:16.8,29:38.6,0 days 00:05:21.847207,,RF,7,WPD,,ENT,,,,,,,8,0.55,510,172,,0.45,coif1,,,318.04,,PRUNED,0
177,QMC,0.075436692,29:38.6,30:13.4,0 days 00:00:34.775045,,MLP,,NONE,,STAT,,,,0.01661216,,114,,0.5,,,,,,,,1.1,,PRUNED,0
178,QMC,0.60613,30:13.4,30:19.7,0 days 00:00:06.287652,,KNN,,EMD,0.85,WAVE,,euclidean,19,,,,,0.8,,,,,,123401.96,3.61,2.04,0.040577431,COMPLETE,0
179,QMC,0.479424938,30:19.7,39:01.4,0 days 00:08:41.673670,,RF,,WPD,,WAVE,,,,,,,,0.95,710,242,,0.8,db4,,,511.79,,PRUNED,0
180,QMC,0.046485276,39:01.4,42:00.6,0 days 00:02:59.215630,,MLP,,WPD,,FRAC,31,,,0.001245207,,2,,0.65,,,,0.3,db4,,,174.77,,PRUNED,0
181,QMC,0.55664,42:00.6,42:50.6,0 days 00:00:50.006990,,MLP,,WPD,,WAVE,,,,0.021949262,,92,,0.75,,,,0.2,sym9,111813.35,46.86,2.88,0.041496058,COMPLETE,0
182,QMC,0.310273492,42:50.7,47:20.0,0 days 00:04:29.388265,,LR,,EMD,0.2,COV,,,,,0.243655913,,,1,,,,,,,,264.54,,PRUNED,0
183,QMC,0.079280968,47:20.1,51:14.7,0 days 00:03:54.623966,,MLP,,WPD,,STAT,,,,0.041533563,,24,,0.85,,,,0.45,sym9,,,228.11,,PRUNED,0
184,QMC,0.158008902,51:14.7,53:53.7,0 days 00:02:39.005850,,KNN,,WPD,,STAT,,minkowski,16,,,,,0.6,,,,0.95,coif1,,,157.99,,PRUNED,0
185,QMC,0.018807295,53:53.7,58:57.4,0 days 00:05:03.734282,,LR,,WPD,,WAVE,,,,,0.579732341,,,0.55,,,,0.5,coif1,,,303.31,,PRUNED,0
186,QMC,0.117814466,58:57.5,59:00.1,0 days 00:00:02.697703,,LR,,NONE,,WAVE,,,,,0.168306432,,,0.85,,,,,,,,1.37,,PRUNED,0
187,QMC,0.031353934,59:00.2,02:19.0,0 days 00:03:18.831608,0.000158094,SVM,,WPD,,FRAC,38,,,,,,,0.95,,,rbf,0.25,db4,,,112.91,,PRUNED,0
188,QMC,0.021430137,02:19.0,06:20.3,0 days 00:04:01.321803,,MLP,,WPD,,STAT,,,,0.094225794,,416,,0.7,,,,0.75,sym9,,,229.1,,PRUNED,0
189,QMC,0.073596002,06:20.3,12:33.3,0 days 00:06:12.905151,,MLP,,WPD,,WAVE,,,,0.005337291,,1,,0.65,,,,0.85,db4,,,367.91,,PRUNED,0
190,QMC,0.167172235,12:33.3,16:57.7,0 days 00:04:24.465795,,RF,15,NONE,,ENT,,,,,,,2,0.9,110,82,,,,,,259.63,,PRUNED,0
191,QMC,0.069789834,16:57.7,22:06.7,0 days 00:05:08.912117,,LR,,WPD,,WAVE,,,,,0.189654908,,,0.75,,,,0.6,db6,,,308.01,,PRUNED,0
192,QMC,0.124941693,22:06.7,22:29.2,0 days 00:00:22.527443,,MLP,,NONE,,WAVE,,,,0.003400532,,25,,0.5,,,,,,,,1.36,,PRUNED,0
193,QMC,0.063752017,22:29.2,27:29.0,0 days 00:04:59.785185,,MLP,,WPD,,WAVE,,,,0.010558765,,6,,0.5,,,,0.6,coif1,,,295.95,,PRUNED,0
194,QMC,0.166793283,27:29.0,28:36.8,0 days 00:01:07.782530,5.882724865,SVM,,NONE,,FRAC,36,,,,,,,0.75,,,rbf,,,,,0.43,,PRUNED,0
195,QMC,0.006251963,28:36.8,31:45.1,0 days 00:03:08.301979,0.23243713,SVM,,NONE,,FRAC,25,,,,,,,0.9,,,sigmoid,,,,,107.18,,PRUNED,0
196,QMC,0.063307884,31:45.1,36:59.3,0 days 00:05:14.183021,,MLP,,EMD,0.75,WAVE,,,,0.004025895,,3,,0.6,,,,,,,,307.59,,PRUNED,0
197,QMC,0.300842013,36:59.3,41:32.5,0 days 00:04:33.184697,,MLP,,EMD,0.95,COV,,,,0.013877331,,4,,0.7,,,,,,,,256.39,,PRUNED,0
198,QMC,0.117907501,41:32.5,44:24.1,0 days 00:02:51.618299,,LR,,WPD,,FRAC,15,,,,0.380376906,,,0.95,,,,0.75,db6,,,170.26,,PRUNED,0
199,QMC,-0.006666413,44:24.1,49:30.6,0 days 00:05:06.419167,1.487620518,SVM,,EMD,0.95,COV,,,,,,,,0.85,,,sigmoid,,,,,2.78,,PRUNED,0
0,QMC,0.06342,36:58.9,37:10.2,0 days 00:00:11.322612,,MLP,5,WPD,,ENT,,,,0.021924769,,1,8,0.95,,,,0.85,sym9,113709.39,10.34,0.52,0.062790194,COMPLETE,1
1,QMC,0.04413,37:10.2,37:11.4,0 days 00:00:01.140593,0.270710212,SVM,,NONE,,FRAC,40,,,,,,,0.5,,,linear,,,108902.08,0.51,0.47,0.053574104,COMPLETE,1
2,QMC,0.74284,37:11.4,37:25.7,0 days 00:00:14.347157,,RF,,NONE,,WAVE,,,,,,,,0.75,10,152,,,,108914.4,12.79,1.38,0.035757074,COMPLETE,1
3,QMC,0.09835,37:25.8,37:29.2,0 days 00:00:03.436702,,LR,,NONE,,STAT,,,,,0.586596385,,,0.9,,,,,,109020.48,2.06,1.17,0.033782969,COMPLETE,1
4,QMC,0.08595,37:29.2,39:26.1,0 days 00:01:56.870235,,RF,,EMD,0.9,FRAC,18,,,,,,,0.6,210,102,,,,109818.9,5.3,111.32,0.063037672,COMPLETE,1
5,QMC,0.009739549,39:26.1,47:35.8,0 days 00:08:09.713025,0.004297585,SVM,,EMD,0.95,COV,,,,,,,,0.7,,,rbf,,,,,262.25,,PRUNED,1
6,QMC,0.30802,47:35.8,47:46.7,0 days 00:00:10.872358,,LR,,NONE,,COV,,,,,0.711553606,,,0.95,,,,,,110853.72,8.38,2.01,0.024791002,COMPLETE,1
7,QMC,0.079956266,47:46.7,47:49.3,0 days 00:00:02.554109,,LR,,EMD,0.05,WAVE,,,,,0.561074116,,,0.8,,,,,,,,1.49,,PRUNED,1
8,QMC,0.25406,47:49.3,47:54.0,0 days 00:00:04.746241,,LR,,NONE,,COV,,,,,0.713017681,,,0.55,,,,,,109063.1,2.73,1.8,0.022115231,COMPLETE,1
9,QMC,0.18889,47:54.0,48:10.1,0 days 00:00:16.095484,,RF,,EMD,0.85,STAT,,,,,,,,0.6,610,152,,,,108943.81,14.66,1.26,0.042252321,COMPLETE,1
10,QMC,0.24912,48:10.2,55:07.0,0 days 00:06:56.793536,,MLP,13,EMD,0.3,ENT,,,,0.007498942,,140,2,0.85,,,,,,109031.61,153.93,262.67,0.067672291,COMPLETE,1
11,QMC,0.028478236,55:07.0,59:57.3,0 days 00:04:50.320508,,MLP,9,NONE,,ENT,,,,0.023713737,,1,4,1,,,,,,,,284.93,,PRUNED,1
12,QMC,-0.001571827,59:57.3,03:43.7,0 days 00:03:46.398494,0.008913301,SVM,,NONE,,COV,,,,,,,,0.7,,,rbf,,,,,1.82,,PRUNED,1
13,QMC,-0.008137493,03:43.7,07:29.0,0 days 00:03:45.271283,0.004574229,SVM,,EMD,0.95,STAT,,,,,,,,0.65,,,rbf,,,,,154.93,,PRUNED,1
14,QMC,0.01845588,07:29.0,14:08.0,0 days 00:06:38.984341,1.088435365,SVM,,WPD,,STAT,,,,,,,,0.9,,,rbf,0.1,sym9,,,226.71,,PRUNED,1
15,QMC,0.66486,14:08.0,14:18.8,0 days 00:00:10.821862,,KNN,,NONE,,COV,,euclidean,16,,,,,0.8,,,,,,111048.17,8.64,1.83,0.035366545,COMPLETE,1
16,QMC,0.22154,14:18.8,17:08.4,0 days 00:02:49.618195,,RF,,EMD,0.8,STAT,,,,,,,,0.5,310,132,,,,109200.48,12.22,157.19,0.046401281,COMPLETE,1
17,QMC,0.10421572,17:08.5,23:16.7,0 days 00:06:08.193573,,MLP,,WPD,,WAVE,,,,0.008659643,,13,,0.55,,,,0.7,db6,,,363.11,,PRUNED,1
18,QMC,0.70881,23:16.7,32:52.2,0 days 00:09:35.545327,,MLP,,WPD,,COV,,,,0.086596432,,413,,0.8,,,,0.2,db6,111650.08,244.01,331.06,0.0425811,COMPLETE,1
19,QMC,0.52492,32:52.2,33:16.4,0 days 00:00:24.157377,,RF,,NONE,,WAVE,,,,,,,,0.95,510,192,,,,108982.37,22.63,1.35,0.033639917,COMPLETE,1
20,QMC,0.034022578,33:16.4,33:18.4,0 days 00:00:01.954345,,LR,,NONE,,WAVE,,,,,0.826424357,,,0.65,,,,,,,,1.31,,PRUNED,1
21,QMC,0.67593,33:18.4,38:15.4,0 days 00:04:57.062551,,KNN,,EMD,0.35,WAVE,,minkowski,16,,,,,0.75,,,,,,109236.33,1.5,295.41,0.040974398,COMPLETE,1
22,QMC,0.20304062,38:15.4,43:15.8,0 days 00:05:00.370304,,LR,,WPD,,WAVE,,,,,0.03049665,,,1,,,,0.8,sym9,,,295.82,,PRUNED,1
23,QMC,0.084118204,43:15.8,43:18.0,0 days 00:00:02.220751,,LR,,NONE,,STAT,,,,,0.297401648,,,0.85,,,,,,,,1.15,,PRUNED,1
24,QMC,0.055196857,43:18.1,43:18.9,0 days 00:00:00.868199,,LR,9,NONE,,ENT,,,,,0.221510591,,4,0.6,,,,,,,,0.37,,PRUNED,1
25,QMC,0.010134095,43:18.9,43:20.4,0 days 00:00:01.514536,0.000521333,SVM,,NONE,,WAVE,,,,,,,,0.55,,,linear,,,,,1.33,,PRUNED,1
26,QMC,0.059162515,43:20.5,43:22.7,0 days 00:00:02.252966,,LR,,EMD,0.8,STAT,,,,,0.037157342,,,0.85,,,,,,,,1.22,,PRUNED,1
27,QMC,0.85082,43:22.7,48:20.5,0 days 00:04:57.767212,,KNN,,WPD,,WAVE,,euclidean,19,,,,,0.95,,,,0.6,db6,110115.36,4.88,292.64,0.054894476,COMPLETE,1
28,QMC,0.25403,48:20.5,51:18.1,0 days 00:02:57.620273,,RF,,WPD,,FRAC,22,,,,,,,0.7,1010,152,,0.1,coif1,109818.42,7.81,169.62,0.072860765,COMPLETE,1
29,QMC,0.066440602,51:18.2,54:03.9,0 days 00:02:45.755074,,MLP,,WPD,,STAT,,,,0.002053525,,4,,0.65,,,,0.25,db4,,,155.52,,PRUNED,1
30,QMC,0.121022089,54:03.9,59:52.3,0 days 00:05:48.398293,0.074318245,SVM,1,WPD,,ENT,,,,,,,3,0.9,,,linear,0.75,db6,,,346.21,,PRUNED,1
31,QMC,0.251019444,59:52.3,04:21.0,0 days 00:04:28.690536,,LR,,WPD,,COV,,,,,0.168066495,,,0.75,,,,0.5,db6,,,267.15,,PRUNED,1
32,QMC,0.013167441,04:21.0,04:22.8,0 days 00:00:01.791288,,LR,,EMD,0.35,WAVE,,,,,0.220312203,,,0.5,,,,,,,,1.37,,PRUNED,1
33,QMC,0.04880973,04:22.8,09:50.1,0 days 00:05:27.304776,,MLP,14,WPD,,ENT,,,,0.025482967,,3,2,0.5,,,,0.55,db4,,,325.12,,PRUNED,1
34,QMC,0.066990369,09:50.1,09:53.3,0 days 00:00:03.194155,,LR,,EMD,0.75,STAT,,,,,0.195117982,,,0.8,,,,,,,,2.28,,PRUNED,1
35,QMC,0.102014417,09:53.4,09:59.9,0 days 00:00:06.526168,0.000515931,SVM,,WPD,,STAT,,,,,,,,0.9,,,linear,0.8,sym9,,,1.55,,PRUNED,1
36,QMC,0.143900925,09:59.9,15:00.6,0 days 00:05:00.679462,,MLP,11,WPD,,ENT,,,,0.008058422,,18,4,0.65,,,,0.3,sym9,,,283.86,,PRUNED,1
37,QMC,0.049857774,15:00.6,15:06.6,0 days 00:00:06.053337,,MLP,,EMD,0.8,STAT,,,,0.001433013,,1,,0.7,,,,,,,,1.34,,PRUNED,1
38,QMC,0.53372,15:06.6,17:09.9,0 days 00:02:03.296614,,KNN,,WPD,,FRAC,24,manhattan,11,,,,,1,,,,0.95,coif1,112346.24,14.92,108.09,0.053930788,COMPLETE,1
39,QMC,0.37867,17:10.0,18:49.6,0 days 00:01:39.640889,,MLP,,WPD,,COV,,,,0.004531584,,7,,0.85,,,,0.2,db6,109222.68,97.15,2.18,0.04561307,COMPLETE,1
40,QMC,-0.004094377,18:49.6,26:25.7,0 days 00:07:36.132510,0.11642763,SVM,,WPD,,COV,,,,,,,,0.55,,,rbf,0.7,sym9,,,265.69,,PRUNED,1
